UniqueID,loan_default
655269,0.40390706386199415
723482,0.5223226885475518
758529,0.5094668805308096
763449,0.5094054398794622
708663,0.4498049744252845
725530,0.6540828909020068
708592,0.6207807655663071
714975,0.42368116916053616
712795,0.5052845833112982
708656,0.5574043885093116
712520,0.2866708606598263
753695,0.5679568342541941
708646,0.561366726032565
730225,0.29306161713350165
714877,0.4291572342821105
769166,0.5737333511897593
710254,0.26203320532133156
708812,0.5493261611565904
726172,0.6137825066211684
716959,0.3384818182027698
725935,0.585037685505676
736039,0.6596322872363615
748400,0.7619805975577532
753652,0.4975868838487093
695108,0.3041035294478882
695320,0.1315211073930396
662145,0.4328403936283759
688068,0.07009861737138456
662099,0.15770308689784052
723985,0.1980405159593975
757491,0.19347491427434288
688610,0.19750173911990843
733285,0.18035423376982024
722392,0.1344389223186477
689941,0.2122507990363503
662086,0.08593607555077945
662336,0.15551001686076363
662373,0.18091620837734415
662111,0.1369927923940198
711459,0.08822279743558242
662098,0.13890216965823052
729627,0.1261103502498502
729023,0.1546931643472669
698148,0.18926471575602644
662059,0.2305493121187526
662318,0.16427364119144086
662400,0.05111351594919559
745881,0.18897501611508613
707400,0.06387279935456334
665203,0.37416933395389307
662265,0.31323929828172303
724712,0.17298650195524923
662430,0.22677788193717813
662431,0.3142045108460654
718315,0.28582297064227785
733477,0.41459217587240965
727178,0.2658867523185643
709205,0.07487368951717108
760975,0.18470689613754893
728884,0.0970539207321355
697644,0.27192792349283595
766710,0.3262623182906409
743227,0.139049317723462
728888,0.38468693726570624
760702,0.2941370063973193
677241,0.45774788890837287
728922,0.17600298731477426
728655,0.2300342118211216
751372,0.5242293729595306
741935,0.18518136810799077
728307,0.24403721053923486
717735,0.4597485749125826
702566,0.2710867041466822
757194,0.2582783248129522
727264,0.44967438363003487
767201,0.34542842316292044
756322,0.1650338131396327
728833,0.1818132774473048
710833,0.720009194301565
742470,0.30320319804436774
697634,0.46152695670997507
702435,0.4624577421447943
761300,0.4369849134845154
734035,0.35292883181878576
728916,0.5209742484354681
728234,0.4002244335251974
747459,0.36068384817940624
742464,0.34477488516120347
728178,0.5727208788759086
756405,0.3176173148024101
729226,0.407660519881507
729812,0.5239293937444431
761338,0.45065417862169904
710494,0.3977409712132035
764460,0.34244911090709473
710622,0.26066885988945654
756779,0.3940144430734852
712028,0.3963947730139963
756503,0.287194404227502
767068,0.30859387958998247
756908,0.41762141375349815
756887,0.41891903190121865
766830,0.3597962204005856
750180,0.37396370947822816
654130,0.3531390869138151
718310,0.28886737118280154
710116,0.41019410597459294
718090,0.20392494009054923
717738,0.13344066166604943
717763,0.24394501660581688
718122,0.4615566033520021
756482,0.32000410746807384
654116,0.33722296154241904
756860,0.14380915262855282
718369,0.22979290847451378
756598,0.31866262491023345
717871,0.3888067803182652
768065,0.35859852059196884
718014,0.3711111271084766
754576,0.4676282869646859
738611,0.450476888089561
757087,0.3164452653818635
766961,0.28425063188252586
717826,0.3455464268869705
717843,0.3247291580850148
715776,0.36768998005891723
721686,0.28153975339547793
717640,0.2774145467357887
718049,0.4048592957096342
756661,0.6166607446256906
757067,0.368710219337968
766290,0.3418912900999268
764814,0.3951775601635098
766918,0.4169360392404589
718041,0.5351112597532479
710788,0.3760545582294612
767614,0.23422904397128516
757168,0.2773813013861364
690608,0.5677636284247503
692926,0.28722549512091505
691329,0.14026580151963658
683899,0.2562215877273888
691102,0.0803616889678037
758084,0.18128181716319766
695277,0.12784498835971952
680791,0.4269962283078609
739107,0.5401737920119982
719142,0.3016402260727701
693504,0.45165396912891015
739745,0.23700239651449118
691131,0.09350091237637195
766835,0.12448699822335632
