UniqueID,loan_default
655269,0.40780989375201654
723482,0.4051201435429131
758529,0.43661682872727176
763449,0.47028875968567574
708663,0.47640488937180514
725530,0.5398643323714087
708592,0.5427600134641942
714975,0.38148873426512214
712795,0.4999433210690828
708656,0.4500729529462303
712520,0.2384432656328695
753695,0.5054003560099904
708646,0.3796823496925569
730225,0.3082638982286448
714877,0.383298913648385
769166,0.5488824052068192
710254,0.22445884193272353
708812,0.5340948371414787
726172,0.4955158962268338
716959,0.41022349980662937
725935,0.5308233173865051
736039,0.6186103226705058
748400,0.7284531834087791
753652,0.4298248372708299
695108,0.28470426850423386
695320,0.1165655309244715
662145,0.38255655824845586
688068,0.059627658254088854
662099,0.16901111720171694
723985,0.246976198634483
757491,0.20007858817669807
688610,0.26119135268156024
733285,0.16901563185729357
722392,0.15474538139528732
689941,0.2206796104900556
662086,0.12214251048713018
662336,0.15284281144271583
662373,0.22730246436517493
662111,0.0960913741297402
711459,0.0933160367034673
662098,0.18291837939563807
729627,0.1707809030746576
729023,0.1596872007487778
698148,0.18982624125099162
662059,0.21808944606167677
662318,0.16118490694427223
662400,0.07406134286258496
745881,0.2349722048066249
707400,0.07812702200948476
665203,0.39954215965349066
662265,0.30814549334374963
724712,0.15347481598862894
662430,0.2681756615301475
662431,0.3528943094672091
718315,0.2756946580181122
733477,0.42819611002374236
727178,0.25624454697733035
709205,0.04992565949097563
760975,0.22440131129326799
728884,0.11911099632260307
697644,0.3085028353069352
766710,0.3850985200273134
743227,0.15023632883768243
728888,0.3374408528762177
760702,0.26055979012908403
677241,0.43433886891731277
728922,0.17376463464808725
728655,0.24999425120767108
751372,0.3869481642165295
741935,0.22568398119096317
728307,0.29621553247070426
717735,0.3622658232121708
702566,0.18277072783668874
757194,0.22727408238083938
727264,0.3837015079526701
767201,0.2890265804752251
756322,0.12214632623199347
728833,0.1926326548779088
710833,0.641925520220943
742470,0.27150747464818414
697634,0.481825422627549
702435,0.4044516408754427
761300,0.34120103481517616
734035,0.29607896357715346
728916,0.45094086673385536
728234,0.3746548117184945
747459,0.3976484973368499
742464,0.2650781584002247
728178,0.5463811208865521
756405,0.3157635874913811
729226,0.29156446154785154
729812,0.465816084081765
761338,0.3191474910022447
710494,0.31283678708289203
764460,0.2098046423844485
710622,0.33377012778725157
756779,0.32162774349873346
712028,0.3897654832418007
756503,0.22209688842995962
767068,0.2992707577901525
756908,0.42623612394088645
756887,0.3865429978316773
766830,0.30745016913903034
750180,0.3065434575197441
654130,0.3312220552779099
718310,0.33109250100192983
710116,0.29331564341724464
718090,0.21901553259387327
717738,0.1267296445761164
717763,0.2817769214363454
718122,0.3574237063409125
756482,0.2560663059189215
654116,0.26799090589994495
756860,0.14737690661186348
718369,0.19954692767358964
756598,0.2529417596680775
717871,0.37715890214103054
768065,0.2704635256077787
718014,0.3483756646238117
754576,0.3423279603246584
738611,0.41614812398000034
757087,0.29245567821690976
766961,0.29758864584468847
717826,0.3403420016331062
717843,0.28458125153126335
715776,0.33753154402354546
721686,0.2414868413428466
717640,0.1989970061959138
718049,0.4204420586166524
756661,0.4644171406532231
757067,0.37764986669918915
766290,0.346142868723488
764814,0.3488934896039887
766918,0.4278320628968511
718041,0.40179375179127
710788,0.3923800874725873
767614,0.26599619295511007
757168,0.09242226318498456
690608,0.5502156419417712
692926,0.214407071686075
691329,0.08309316019337984
683899,0.19827730697214366
691102,0.0998112900858506
